zip_code_tabulation_area,City,State,County,DMA
67353,Moline,KS,Elk,"WICHITA HUTCHINSON, KANSAS"
67354,Mound Valley,KS,Labette,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
67355,Niotaze,KS,Chautauqua,"TULSA, OKLAHOMA"
67356,Oswego,KS,Labette,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
67357,Parsons,KS,Labette,"JOPLIN PITTSBURGH, MISSOURI ~ KANSAS"
67360,Peru,KS,Chautauqua,"TULSA, OKLAHOMA"
67361,Sedan,KS,Chautauqua,"TULSA, OKLAHOMA"
67363,Sycamore,KS,Montgomery,"TULSA, OKLAHOMA"
67364,Tyro,KS,Montgomery,"TULSA, OKLAHOMA"
67401,Salina,KS,Saline,"WICHITA HUTCHINSON, KANSAS"
67402,Salina,KS,Saline,"WICHITA HUTCHINSON, KANSAS"
67410,Abilene,KS,Dickinson,"WICHITA HUTCHINSON, KANSAS"
67416,Assaria,KS,Saline,"WICHITA HUTCHINSON, KANSAS"
67417,Aurora,KS,Cloud,"TOPEKA, KANSAS "
67418,Barnard,KS,Lincoln,"WICHITA HUTCHINSON, KANSAS"
67420,Beloit,KS,Mitchell,"WICHITA HUTCHINSON, KANSAS"
67422,Bennington,KS,Ottawa,"WICHITA HUTCHINSON, KANSAS"
67423,Beverly,KS,Lincoln,"WICHITA HUTCHINSON, KANSAS"
67425,Brookville,KS,Saline,"WICHITA HUTCHINSON, KANSAS"
67427,Bushton,KS,Rice,"WICHITA HUTCHINSON, KANSAS"
67428,Canton,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67430,Cawker City,KS,Mitchell,"WICHITA HUTCHINSON, KANSAS"
67431,Chapman,KS,Dickinson,"WICHITA HUTCHINSON, KANSAS"
67432,Clay Center,KS,Clay,"TOPEKA, KANSAS "
67436,Delphos,KS,Ottawa,"WICHITA HUTCHINSON, KANSAS"
67437,Downs,KS,Osborne,"WICHITA HUTCHINSON, KANSAS"
67438,Durham,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
67439,Ellsworth,KS,Ellsworth,"WICHITA HUTCHINSON, KANSAS"
67441,Enterprise,KS,Dickinson,"WICHITA HUTCHINSON, KANSAS"
67442,Falun,KS,Saline,"WICHITA HUTCHINSON, KANSAS"
67443,Galva,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67444,Geneseo,KS,Rice,"WICHITA HUTCHINSON, KANSAS"
67445,Glasco,KS,Cloud,"TOPEKA, KANSAS "
67446,Glen Elder,KS,Mitchell,"WICHITA HUTCHINSON, KANSAS"
67447,Green,KS,Clay,"TOPEKA, KANSAS "
67448,Gypsum,KS,Saline,"WICHITA HUTCHINSON, KANSAS"
67449,Herington,KS,Dickinson,"WICHITA HUTCHINSON, KANSAS"
67450,Holyrood,KS,Ellsworth,"WICHITA HUTCHINSON, KANSAS"
67451,Hope,KS,Dickinson,"WICHITA HUTCHINSON, KANSAS"
67452,Hunter,KS,Mitchell,"WICHITA HUTCHINSON, KANSAS"
67454,Kanopolis,KS,Ellsworth,"WICHITA HUTCHINSON, KANSAS"
67455,Lincoln,KS,Lincoln,"WICHITA HUTCHINSON, KANSAS"
67456,Lindsborg,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67457,Little River,KS,Rice,"WICHITA HUTCHINSON, KANSAS"
67458,Longford,KS,Clay,"TOPEKA, KANSAS "
67459,Lorraine,KS,Ellsworth,"WICHITA HUTCHINSON, KANSAS"
67460,Mcpherson,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67464,Marquette,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67466,Miltonvale,KS,Cloud,"TOPEKA, KANSAS "
67467,Minneapolis,KS,Ottawa,"WICHITA HUTCHINSON, KANSAS"
67468,Morganville,KS,Clay,"TOPEKA, KANSAS "
67470,New Cambria,KS,Saline,"WICHITA HUTCHINSON, KANSAS"
67473,Osborne,KS,Osborne,"WICHITA HUTCHINSON, KANSAS"
67474,Portis,KS,Osborne,"WICHITA HUTCHINSON, KANSAS"
67475,Ramona,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
67476,Roxbury,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67478,Simpson,KS,Mitchell,"WICHITA HUTCHINSON, KANSAS"
67480,Solomon,KS,Dickinson,"WICHITA HUTCHINSON, KANSAS"
67481,Sylvan Grove,KS,Lincoln,"WICHITA HUTCHINSON, KANSAS"
67482,Talmage,KS,Dickinson,"WICHITA HUTCHINSON, KANSAS"
67483,Tampa,KS,Marion,"WICHITA HUTCHINSON, KANSAS"
67484,Tescott,KS,Ottawa,"WICHITA HUTCHINSON, KANSAS"
67485,Tipton,KS,Mitchell,"WICHITA HUTCHINSON, KANSAS"
67487,Wakefield,KS,Clay,"TOPEKA, KANSAS "
67490,Wilson,KS,Ellsworth,"WICHITA HUTCHINSON, KANSAS"
67491,Windom,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67492,Woodbine,KS,Dickinson,"WICHITA HUTCHINSON, KANSAS"
67501,Hutchinson,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67502,Hutchinson,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67504,Hutchinson,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67505,South Hutchinson,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67510,Abbyville,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67511,Albert,KS,Barton,"WICHITA HUTCHINSON, KANSAS"
67512,Alden,KS,Rice,"WICHITA HUTCHINSON, KANSAS"
67513,Alexander,KS,Rush,"WICHITA HUTCHINSON, KANSAS"
67514,Arlington,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67515,Arnold,KS,Ness,"WICHITA HUTCHINSON, KANSAS"
67516,Bazine,KS,Ness,"WICHITA HUTCHINSON, KANSAS"
67518,Beeler,KS,Ness,"WICHITA HUTCHINSON, KANSAS"
67519,Belpre,KS,Edwards,"WICHITA HUTCHINSON, KANSAS"
67520,Bison,KS,Rush,"WICHITA HUTCHINSON, KANSAS"
67521,Brownell,KS,Ness,"WICHITA HUTCHINSON, KANSAS"
67522,Buhler,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67523,Burdett,KS,Pawnee,"WICHITA HUTCHINSON, KANSAS"
67524,Chase,KS,Rice,"WICHITA HUTCHINSON, KANSAS"
67525,Claflin,KS,Barton,"WICHITA HUTCHINSON, KANSAS"
67526,Ellinwood,KS,Barton,"WICHITA HUTCHINSON, KANSAS"
67529,Garfield,KS,Pawnee,"WICHITA HUTCHINSON, KANSAS"
67530,Great Bend,KS,Barton,"WICHITA HUTCHINSON, KANSAS"
67543,Haven,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67544,Hoisington,KS,Barton,"WICHITA HUTCHINSON, KANSAS"
67545,Hudson,KS,Stafford,"WICHITA HUTCHINSON, KANSAS"
67546,Inman,KS,Mcpherson,"WICHITA HUTCHINSON, KANSAS"
67547,Kinsley,KS,Edwards,"WICHITA HUTCHINSON, KANSAS"
67548,La Crosse,KS,Rush,"WICHITA HUTCHINSON, KANSAS"
67550,Larned,KS,Pawnee,"WICHITA HUTCHINSON, KANSAS"
67552,Lewis,KS,Edwards,"WICHITA HUTCHINSON, KANSAS"
67553,Liebenthal,KS,Rush,"WICHITA HUTCHINSON, KANSAS"
67554,Lyons,KS,Rice,"WICHITA HUTCHINSON, KANSAS"
67556,Mc Cracken,KS,Rush,"WICHITA HUTCHINSON, KANSAS"
67557,Macksville,KS,Stafford,"WICHITA HUTCHINSON, KANSAS"
67559,Nekoma,KS,Rush,"WICHITA HUTCHINSON, KANSAS"
67560,Ness City,KS,Ness,"WICHITA HUTCHINSON, KANSAS"
67561,Nickerson,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67563,Offerle,KS,Edwards,"WICHITA HUTCHINSON, KANSAS"
67564,Olmitz,KS,Barton,"WICHITA HUTCHINSON, KANSAS"
67565,Otis,KS,Rush,"WICHITA HUTCHINSON, KANSAS"
67566,Partridge,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67567,Pawnee Rock,KS,Barton,"WICHITA HUTCHINSON, KANSAS"
67568,Plevna,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67570,Pretty Prairie,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67572,Ransom,KS,Ness,"WICHITA HUTCHINSON, KANSAS"
67573,Raymond,KS,Rice,"WICHITA HUTCHINSON, KANSAS"
67574,Rozel,KS,Pawnee,"WICHITA HUTCHINSON, KANSAS"
67575,Rush Center,KS,Rush,"WICHITA HUTCHINSON, KANSAS"
67576,Saint John,KS,Stafford,"WICHITA HUTCHINSON, KANSAS"
67578,Stafford,KS,Stafford,"WICHITA HUTCHINSON, KANSAS"
67579,Sterling,KS,Rice,"WICHITA HUTCHINSON, KANSAS"
67581,Sylvia,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67583,Turon,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67584,Utica,KS,Ness,"WICHITA HUTCHINSON, KANSAS"
67585,Yoder,KS,Reno,"WICHITA HUTCHINSON, KANSAS"
67601,Hays,KS,Ellis,"WICHITA HUTCHINSON, KANSAS"
67621,Agra,KS,Phillips,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67622,Almena,KS,Norton,"WICHITA HUTCHINSON, KANSAS"
67623,Alton,KS,Osborne,"WICHITA HUTCHINSON, KANSAS"
67625,Bogue,KS,Graham,"WICHITA HUTCHINSON, KANSAS"
67626,Bunker Hill,KS,Russell,"WICHITA HUTCHINSON, KANSAS"
67627,Catharine,KS,Ellis,"WICHITA HUTCHINSON, KANSAS"
67628,Cedar,KS,Smith,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67629,Clayton,KS,Norton,"WICHITA HUTCHINSON, KANSAS"
67631,Collyer,KS,Trego,"WICHITA HUTCHINSON, KANSAS"
67632,Damar,KS,Rooks,"WICHITA HUTCHINSON, KANSAS"
67634,Dorrance,KS,Russell,"WICHITA HUTCHINSON, KANSAS"
67635,Dresden,KS,Decatur,"WICHITA HUTCHINSON, KANSAS"
67637,Ellis,KS,Ellis,"WICHITA HUTCHINSON, KANSAS"
67638,Gaylord,KS,Smith,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67639,Glade,KS,Phillips,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67640,Gorham,KS,Russell,"WICHITA HUTCHINSON, KANSAS"
67642,Hill City,KS,Graham,"WICHITA HUTCHINSON, KANSAS"
67643,Jennings,KS,Decatur,"WICHITA HUTCHINSON, KANSAS"
67644,Kirwin,KS,Phillips,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67645,Lenora,KS,Norton,"WICHITA HUTCHINSON, KANSAS"
67646,Logan,KS,Phillips,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67647,Long Island,KS,Phillips,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67648,Lucas,KS,Russell,"WICHITA HUTCHINSON, KANSAS"
67649,Luray,KS,Russell,"WICHITA HUTCHINSON, KANSAS"
67650,Morland,KS,Graham,"WICHITA HUTCHINSON, KANSAS"
67651,Natoma,KS,Osborne,"WICHITA HUTCHINSON, KANSAS"
67653,Norcatur,KS,Decatur,"WICHITA HUTCHINSON, KANSAS"
67654,Norton,KS,Norton,"WICHITA HUTCHINSON, KANSAS"
67656,Ogallah,KS,Trego,"WICHITA HUTCHINSON, KANSAS"
67657,Palco,KS,Rooks,"WICHITA HUTCHINSON, KANSAS"
67658,Paradise,KS,Russell,"WICHITA HUTCHINSON, KANSAS"
67659,Penokee,KS,Graham,"WICHITA HUTCHINSON, KANSAS"
67660,Pfeifer,KS,Ellis,"WICHITA HUTCHINSON, KANSAS"
67661,Phillipsburg,KS,Phillips,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67663,Plainville,KS,Rooks,"WICHITA HUTCHINSON, KANSAS"
67664,Prairie View,KS,Phillips,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67665,Russell,KS,Russell,"WICHITA HUTCHINSON, KANSAS"
67667,Schoenchen,KS,Ellis,"WICHITA HUTCHINSON, KANSAS"
67669,Stockton,KS,Rooks,"WICHITA HUTCHINSON, KANSAS"
67670,Stuttgart,KS,Phillips,"LINCOLN HASTINGS KEARNY, NEBRASKA"
67671,Victoria,KS,Ellis,"WICHITA HUTCHINSON, KANSAS"
67672,Wa Keeney,KS,Trego,"WICHITA HUTCHINSON, KANSAS"
67673,Waldo,KS,Russell,"WICHITA HUTCHINSON, KANSAS"
67674,Walker,KS,Ellis,"WICHITA HUTCHINSON, KANSAS"
67675,Woodston,KS,Rooks,"WICHITA HUTCHINSON, KANSAS"
67701,Colby,KS,Thomas,"WICHITA HUTCHINSON, KANSAS"
67730,Atwood,KS,Rawlins,"WICHITA HUTCHINSON, KANSAS"
67731,Bird City,KS,Cheyenne,"WICHITA HUTCHINSON, KANSAS"
67732,Brewster,KS,Thomas,"WICHITA HUTCHINSON, KANSAS"
67733,Edson,KS,Sherman,"WICHITA HUTCHINSON, KANSAS"
67734,Gem,KS,Thomas,"WICHITA HUTCHINSON, KANSAS"
67735,Goodland,KS,Sherman,"WICHITA HUTCHINSON, KANSAS"
67736,Gove,KS,Gove,"WICHITA HUTCHINSON, KANSAS"
67737,Grainfield,KS,Gove,"WICHITA HUTCHINSON, KANSAS"
67738,Grinnell,KS,Gove,"WICHITA HUTCHINSON, KANSAS"
67739,Herndon,KS,Rawlins,"WICHITA HUTCHINSON, KANSAS"
67740,Hoxie,KS,Sheridan,"WICHITA HUTCHINSON, KANSAS"
67741,Kanorado,KS,Sherman,"WICHITA HUTCHINSON, KANSAS"
67743,Levant,KS,Thomas,"WICHITA HUTCHINSON, KANSAS"
67744,Ludell,KS,Rawlins,"WICHITA HUTCHINSON, KANSAS"
67745,Mc Donald,KS,Rawlins,"WICHITA HUTCHINSON, KANSAS"
67747,Monument,KS,Logan,"WICHITA HUTCHINSON, KANSAS"
67748,Oakley,KS,Logan,"WICHITA HUTCHINSON, KANSAS"
67749,Oberlin,KS,Decatur,"WICHITA HUTCHINSON, KANSAS"
67751,Park,KS,Gove,"WICHITA HUTCHINSON, KANSAS"
67752,Quinter,KS,Gove,"WICHITA HUTCHINSON, KANSAS"
67753,Rexford,KS,Thomas,"WICHITA HUTCHINSON, KANSAS"
67756,Saint Francis,KS,Cheyenne,"WICHITA HUTCHINSON, KANSAS"
67757,Selden,KS,Sheridan,"WICHITA HUTCHINSON, KANSAS"
67758,Sharon Springs,KS,Wallace,"WICHITA HUTCHINSON, KANSAS"
67761,Wallace,KS,Wallace,"WICHITA HUTCHINSON, KANSAS"
67762,Weskan,KS,Wallace,"WICHITA HUTCHINSON, KANSAS"
67764,Winona,KS,Logan,"WICHITA HUTCHINSON, KANSAS"
67801,Dodge City,KS,Ford,"WICHITA HUTCHINSON, KANSAS"
67831,Ashland,KS,Clark,"WICHITA HUTCHINSON, KANSAS"
67834,Bucklin,KS,Ford,"WICHITA HUTCHINSON, KANSAS"
67835,Cimarron,KS,Gray,"WICHITA HUTCHINSON, KANSAS"
67836,Coolidge,KS,Hamilton,"WICHITA HUTCHINSON, KANSAS"
67837,Copeland,KS,Gray,"WICHITA HUTCHINSON, KANSAS"
67838,Deerfield,KS,Kearny,"WICHITA HUTCHINSON, KANSAS"
67839,Dighton,KS,Lane,"WICHITA HUTCHINSON, KANSAS"
67840,Englewood,KS,Clark,"WICHITA HUTCHINSON, KANSAS"
67841,Ensign,KS,Gray,"WICHITA HUTCHINSON, KANSAS"
67842,Ford,KS,Ford,"WICHITA HUTCHINSON, KANSAS"
67844,Fowler,KS,Meade,"WICHITA HUTCHINSON, KANSAS"
67846,Garden City,KS,Finney,"WICHITA HUTCHINSON, KANSAS"
67849,Hanston,KS,Hodgeman,"WICHITA HUTCHINSON, KANSAS"
67850,Healy,KS,Lane,"WICHITA HUTCHINSON, KANSAS"
67851,Holcomb,KS,Finney,"WICHITA HUTCHINSON, KANSAS"
67853,Ingalls,KS,Gray,"WICHITA HUTCHINSON, KANSAS"
67854,Jetmore,KS,Hodgeman,"WICHITA HUTCHINSON, KANSAS"
67855,Johnson,KS,Stanton,"WICHITA HUTCHINSON, KANSAS"
67857,Kendall,KS,Hamilton,"WICHITA HUTCHINSON, KANSAS"
67859,Kismet,KS,Seward,"WICHITA HUTCHINSON, KANSAS"
67860,Lakin,KS,Kearny,"WICHITA HUTCHINSON, KANSAS"
67861,Leoti,KS,Wichita,"WICHITA HUTCHINSON, KANSAS"
67862,Manter,KS,Stanton,"WICHITA HUTCHINSON, KANSAS"
67863,Marienthal,KS,Wichita,"WICHITA HUTCHINSON, KANSAS"
67864,Meade,KS,Meade,"WICHITA HUTCHINSON, KANSAS"
67865,Minneola,KS,Clark,"WICHITA HUTCHINSON, KANSAS"
67867,Montezuma,KS,Gray,"WICHITA HUTCHINSON, KANSAS"
67868,Pierceville,KS,Finney,"WICHITA HUTCHINSON, KANSAS"
67869,Plains,KS,Meade,"WICHITA HUTCHINSON, KANSAS"
67870,Satanta,KS,Haskell,"WICHITA HUTCHINSON, KANSAS"
67871,Scott City,KS,Scott,"WICHITA HUTCHINSON, KANSAS"
67876,Spearville,KS,Ford,"WICHITA HUTCHINSON, KANSAS"
67877,Sublette,KS,Haskell,"WICHITA HUTCHINSON, KANSAS"
67878,Syracuse,KS,Hamilton,"WICHITA HUTCHINSON, KANSAS"
67879,Tribune,KS,Greeley,"WICHITA HUTCHINSON, KANSAS"
67880,Ulysses,KS,Grant,"WICHITA HUTCHINSON, KANSAS"
67882,Wright,KS,Ford,"WICHITA HUTCHINSON, KANSAS"
67901,Liberal,KS,Seward,"WICHITA HUTCHINSON, KANSAS"
67905,Liberal,KS,Seward,"WICHITA HUTCHINSON, KANSAS"
67950,Elkhart,KS,Morton,"WICHITA HUTCHINSON, KANSAS"
67951,Hugoton,KS,Stevens,"WICHITA HUTCHINSON, KANSAS"
67952,Moscow,KS,Stevens,"WICHITA HUTCHINSON, KANSAS"
67953,Richfield,KS,Morton,"WICHITA HUTCHINSON, KANSAS"
67954,Rolla,KS,Morton,"WICHITA HUTCHINSON, KANSAS"
68001,Abie,NE,Butler,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68002,Arlington,NE,Washington,"OMAHA, NEBRASKA"
68003,Ashland,NE,Saunders,"OMAHA, NEBRASKA"
68004,Bancroft,NE,Cuming,"OMAHA, NEBRASKA"
68005,Bellevue,NE,Sarpy,"OMAHA, NEBRASKA"
68007,Bennington,NE,Douglas,"OMAHA, NEBRASKA"
68008,Blair,NE,Washington,"OMAHA, NEBRASKA"
68009,Blair,NE,Washington,"OMAHA, NEBRASKA"
68010,Boys Town,NE,Douglas,"OMAHA, NEBRASKA"
68014,Bruno,NE,Butler,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68015,Cedar Bluffs,NE,Saunders,"OMAHA, NEBRASKA"
68016,Cedar Creek,NE,Cass,"OMAHA, NEBRASKA"
68017,Ceresco,NE,Saunders,"OMAHA, NEBRASKA"
68018,Colon,NE,Saunders,"OMAHA, NEBRASKA"
68019,Craig,NE,Burt,"OMAHA, NEBRASKA"
68020,Decatur,NE,Burt,"OMAHA, NEBRASKA"
68022,Elkhorn,NE,Douglas,"OMAHA, NEBRASKA"
68023,Fort Calhoun,NE,Washington,"OMAHA, NEBRASKA"
68025,Fremont,NE,Dodge,"OMAHA, NEBRASKA"
68026,Fremont,NE,Dodge,"OMAHA, NEBRASKA"
68028,Gretna,NE,Sarpy,"OMAHA, NEBRASKA"
68029,Herman,NE,Washington,"OMAHA, NEBRASKA"
68030,Homer,NE,Dakota,"SIOUX CITY, IOWA"
68031,Hooper,NE,Dodge,"OMAHA, NEBRASKA"
68033,Ithaca,NE,Saunders,"OMAHA, NEBRASKA"
68034,Kennard,NE,Washington,"OMAHA, NEBRASKA"
68035,Leshara,NE,Saunders,"OMAHA, NEBRASKA"
68036,Linwood,NE,Butler,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68037,Louisville,NE,Cass,"OMAHA, NEBRASKA"
68038,Lyons,NE,Burt,"OMAHA, NEBRASKA"
68039,Macy,NE,Thurston,"SIOUX CITY, IOWA"
68040,Malmo,NE,Saunders,"OMAHA, NEBRASKA"
68041,Mead,NE,Saunders,"OMAHA, NEBRASKA"
68042,Memphis,NE,Saunders,"OMAHA, NEBRASKA"
68044,Nickerson,NE,Dodge,"OMAHA, NEBRASKA"
68045,Oakland,NE,Burt,"OMAHA, NEBRASKA"
68046,Papillion,NE,Sarpy,"OMAHA, NEBRASKA"
68047,Pender,NE,Thurston,"SIOUX CITY, IOWA"
68048,Plattsmouth,NE,Cass,"OMAHA, NEBRASKA"
68050,Prague,NE,Saunders,"OMAHA, NEBRASKA"
68054,Richfield,NE,Sarpy,"OMAHA, NEBRASKA"
68055,Rosalie,NE,Thurston,"SIOUX CITY, IOWA"
68056,St Columbans,NE,Sarpy,"OMAHA, NEBRASKA"
68057,Scribner,NE,Dodge,"OMAHA, NEBRASKA"
68058,South Bend,NE,Cass,"OMAHA, NEBRASKA"
68059,Springfield,NE,Sarpy,"OMAHA, NEBRASKA"
68061,Tekamah,NE,Burt,"OMAHA, NEBRASKA"
68062,Thurston,NE,Thurston,"SIOUX CITY, IOWA"
68063,Uehling,NE,Dodge,"OMAHA, NEBRASKA"
68064,Valley,NE,Douglas,"OMAHA, NEBRASKA"
68065,Valparaiso,NE,Saunders,"OMAHA, NEBRASKA"
68066,Wahoo,NE,Saunders,"OMAHA, NEBRASKA"
68067,Walthill,NE,Thurston,"SIOUX CITY, IOWA"
68068,Washington,NE,Washington,"OMAHA, NEBRASKA"
68069,Waterloo,NE,Douglas,"OMAHA, NEBRASKA"
68070,Weston,NE,Saunders,"OMAHA, NEBRASKA"
68071,Winnebago,NE,Thurston,"SIOUX CITY, IOWA"
68072,Winslow,NE,Dodge,"OMAHA, NEBRASKA"
68073,Yutan,NE,Saunders,"OMAHA, NEBRASKA"
68101,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68102,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68103,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68104,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68105,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68106,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68107,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68108,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68109,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68110,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68111,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68112,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68113,Offutt A F B,NE,Sarpy,"OMAHA, NEBRASKA"
68114,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68116,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68117,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68118,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68119,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68120,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68122,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68123,Bellevue,NE,Sarpy,"OMAHA, NEBRASKA"
68124,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68127,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68128,La Vista,NE,Sarpy,"OMAHA, NEBRASKA"
68130,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68131,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68132,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68133,Papillion,NE,Sarpy,"OMAHA, NEBRASKA"
68134,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68135,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68136,Omaha,NE,Sarpy,"OMAHA, NEBRASKA"
68137,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68138,Omaha,NE,Sarpy,"OMAHA, NEBRASKA"
68139,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68142,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68144,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68145,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68147,Bellevue,NE,Sarpy,"OMAHA, NEBRASKA"
68152,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68154,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68155,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68157,Omaha,NE,Sarpy,"OMAHA, NEBRASKA"
68164,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68172,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68175,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68176,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68178,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68179,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68180,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68181,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68182,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68183,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68197,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68198,Omaha,NE,Douglas,"OMAHA, NEBRASKA"
68301,Adams,NE,Gage,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68303,Alexandria,NE,Thayer,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68304,Alvo,NE,Cass,"OMAHA, NEBRASKA"
68305,Auburn,NE,Nemaha,"OMAHA, NEBRASKA"
68307,Avoca,NE,Cass,"OMAHA, NEBRASKA"
68309,Barneston,NE,Gage,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68310,Beatrice,NE,Gage,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68313,Beaver Crossing,NE,Seward,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68314,Bee,NE,Seward,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68315,Belvidere,NE,Thayer,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68316,Benedict,NE,York,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68317,Bennet,NE,Lancaster,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68318,Blue Springs,NE,Gage,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68319,Bradshaw,NE,York,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68320,Brock,NE,Nemaha,"OMAHA, NEBRASKA"
68321,Brownville,NE,Nemaha,"OMAHA, NEBRASKA"
68322,Bruning,NE,Thayer,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68323,Burchard,NE,Pawnee,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68324,Burr,NE,Otoe,"OMAHA, NEBRASKA"
68325,Byron,NE,Thayer,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68326,Carleton,NE,Thayer,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68327,Chester,NE,Thayer,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68328,Clatonia,NE,Gage,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68329,Cook,NE,Johnson,"OMAHA, NEBRASKA"
68330,Cordova,NE,Seward,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68331,Cortland,NE,Gage,"LINCOLN HASTINGS KEARNY, NEBRASKA"
68332,Crab Orchard,NE,Johnson,"OMAHA, NEBRASKA"
68333,Crete,NE,Saline,"LINCOLN HASTINGS KEARNY, NEBRASKA"
